cui	Disease Name	cui	Disease Name	MeSH Disease Class	UMLS Semantic Type	cui	Disease Name	gene	Symbol	gene	Symbol	Uniprot	Gene Name	Pathway	Panther Protein Class	gene	Symbol	Score	Score	Disease	# Of PMIDs	Gene	Disease	Gene	# Of PMIDs	Disease	# Of PMIDs	# Of PMIDs	Gene
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3240	HP	3240	HP	P00738	haptoglobin	Binding and Uptake of Ligands by Scavenger Receptors	calcium-binding protein; defense/immunity protein; hydrolase; protease	3240	HP	0.00288407665953485	0.00288407665953485	umls:C0002395	3	3240	umls:C0002395	3240	3	umls:C0002395	3	3	3240
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	5340	PLG	5340	PLG	P00747	plasminogen	Hemostasis; Extracellular matrix organization; Metabolism of proteins; Signal Transduction; Transmembrane transport of small ...	hydrolase; protease	5340	PLG	0.00288407665953485	0.00288407665953485	umls:C0002395	3	5340	umls:C0002395	5340	3	umls:C0002395	3	3	5340
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	5446	PON3	5446	PON3	Q15166	paraoxonase 3	null	null	5446	PON3	0.00288407665953485	0.00288407665953485	umls:C0002395	2	5446	umls:C0002395	5446	2	umls:C0002395	2	2	5446
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	5725	PTBP1	5725	PTBP1	P26599	polypyrimidine tract binding protein 1	Gene Expression	null	5725	PTBP1	0.00288407665953485	0.00288407665953485	umls:C0002395	3	5725	umls:C0002395	5725	3	umls:C0002395	3	3	5725
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	6310	ATXN1	6310	ATXN1	P54253	ataxin 1	null	null	6310	ATXN1	0.00288407665953485	0.00288407665953485	umls:C0002395	3	6310	umls:C0002395	6310	3	umls:C0002395	3	3	6310
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	6348	CCL3	6348	CCL3	P10147	chemokine (C-C motif) ligand 3	Signal Transduction	signaling molecule	6348	CCL3	0.00288407665953485	0.00288407665953485	umls:C0002395	3	6348	umls:C0002395	6348	3	umls:C0002395	3	3	6348
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	7412	VCAM1	7412	VCAM1	P19320	vascular cell adhesion molecule 1	Extracellular matrix organization; Immune System	cell adhesion molecule; defense/immunity protein; hydrolase; phosphatase; receptor	7412	VCAM1	0.00288407665953485	0.00288407665953485	umls:C0002395	3	7412	umls:C0002395	7412	3	umls:C0002395	3	3	7412
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	8398	PLA2G6	8398	PLA2G6	O60733	phospholipase A2, group VI (cytosolic, calcium-independent)	Immune System; Metabolism	enzyme modulator; hydrolase	8398	PLA2G6	0.00288407665953485	0.00288407665953485	umls:C0002395	3	8398	umls:C0002395	8398	3	umls:C0002395	3	3	8398
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	10313	RTN3	10313	RTN3	O95197	reticulon 3	null	membrane traffic protein	10313	RTN3	0.00288407665953485	0.00288407665953485	umls:C0002395	3	10313	umls:C0002395	10313	3	umls:C0002395	3	3	10313
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	203228	C9orf72	203228	C9orf72	Q96LT7	chromosome 9 open reading frame 72	null	null	203228	C9orf72	0.00288407665953485	0.00288407665953485	umls:C0002395	3	203228	umls:C0002395	203228	3	umls:C0002395	3	3	203228
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	468	ATF4	468	ATF4	P18848	activating transcription factor 4	null	nucleic acid binding; transcription factor	468	ATF4	0.002806081634823	0.002806081634823	umls:C0002395	2	468	umls:C0002395	468	2	umls:C0002395	2	2	468
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	618	BCYRN1	618	BCYRN1	null	brain cytoplasmic RNA 1	null	null	618	BCYRN1	0.002806081634823	0.002806081634823	umls:C0002395	2	618	umls:C0002395	618	2	umls:C0002395	2	2	618
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	831	CAST	831	CAST	P20810	calpastatin	null	enzyme modulator	831	CAST	0.002806081634823	0.002806081634823	umls:C0002395	2	831	umls:C0002395	831	2	umls:C0002395	2	2	831
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	1269	CNR2	1269	CNR2	P34972	cannabinoid receptor 2 (macrophage)	Signal Transduction	receptor	1269	CNR2	0.002806081634823	0.002806081634823	umls:C0002395	2	1269	umls:C0002395	1269	2	umls:C0002395	2	2	1269
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	1453	CSNK1D	1453	CSNK1D	P48730	casein kinase 1, delta	Organelle biogenesis and maintenance; Circadian Clock; Cell Cycle	kinase; transferase	1453	CSNK1D	0.002806081634823	0.002806081634823	umls:C0002395	2	1453	umls:C0002395	1453	2	umls:C0002395	2	2	1453
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	1490	CTGF	1490	CTGF	P29279	connective tissue growth factor	Gene Expression; Metabolism	signaling molecule	1490	CTGF	0.002806081634823	0.002806081634823	umls:C0002395	2	1490	umls:C0002395	1490	2	umls:C0002395	2	2	1490
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	1499	CTNNB1	1499	CTNNB1	P35222	catenin (cadherin-associated protein), beta 1, 88kDa	Developmental Biology; Immune System; Signal Transduction; Programmed Cell Death; Metabolism of proteins; Cell-Cell communica...	cell adhesion molecule; cytoskeletal protein; signaling molecule; storage protein	1499	CTNNB1	0.002806081634823	0.002806081634823	umls:C0002395	2	1499	umls:C0002395	1499	2	umls:C0002395	2	2	1499
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2166	FAAH	2166	FAAH	O00519	fatty acid amide hydrolase	null	hydrolase; ligase; transferase	2166	FAAH	0.002806081634823	0.002806081634823	umls:C0002395	2	2166	umls:C0002395	2166	2	umls:C0002395	2	2	2166
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2618	GART	2618	GART	P22102	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase	Metabolism	hydrolase; ligase; transferase	2618	GART	0.002806081634823	0.002806081634823	umls:C0002395	1	2618	umls:C0002395	2618	1	umls:C0002395	1	1	2618
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2902	GRIN1	2902	GRIN1	Q05586	glutamate receptor, ionotropic, N-methyl D-aspartate 1	Developmental Biology; Neuronal System	receptor; transporter	2902	GRIN1	0.002806081634823	0.002806081634823	umls:C0002395	2	2902	umls:C0002395	2902	2	umls:C0002395	2	2	2902
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3579	CXCR2	3579	CXCR2	P25025	chemokine (C-X-C motif) receptor 2	Signal Transduction	receptor	3579	CXCR2	0.002806081634823	0.002806081634823	umls:C0002395	2	3579	umls:C0002395	3579	2	umls:C0002395	2	2	3579
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3684	ITGAM	3684	ITGAM	P11215	integrin, alpha M (complement component 3 receptor 3 subunit)	Hemostasis; Extracellular matrix organization; Immune System	cell adhesion molecule	3684	ITGAM	0.002806081634823	0.002806081634823	umls:C0002395	2	3684	umls:C0002395	3684	2	umls:C0002395	2	2	3684
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4747	NEFL	4747	NEFL	P07196	neurofilament, light polypeptide	null	null	4747	NEFL	0.002806081634823	0.002806081634823	umls:C0002395	2	4747	umls:C0002395	4747	2	umls:C0002395	2	2	4747
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4860	PNP	4860	PNP	P00491	purine nucleoside phosphorylase	Metabolism	transferase	4860	PNP	0.002806081634823	0.002806081634823	umls:C0002395	1	4860	umls:C0002395	4860	1	umls:C0002395	1	1	4860
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	5052	PRDX1	5052	PRDX1	Q06830	peroxiredoxin 1	Cellular responses to stress	oxidoreductase	5052	PRDX1	0.002806081634823	0.002806081634823	umls:C0002395	2	5052	umls:C0002395	5052	2	umls:C0002395	2	2	5052
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	5481	PPID	5481	PPID	Q08752	peptidylprolyl isomerase D	null	isomerase	5481	PPID	0.002806081634823	0.002806081634823	umls:C0002395	2	5481	umls:C0002395	5481	2	umls:C0002395	2	2	5481
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	5594	MAPK1	5594	MAPK1	P28482	mitogen-activated protein kinase 1	Developmental Biology; Hemostasis; Immune System; Neuronal System; Cellular responses to stress; Signal Transduction; Cell Cycle	kinase; transferase	5594	MAPK1	0.002806081634823	0.002806081634823	umls:C0002395	2	5594	umls:C0002395	5594	2	umls:C0002395	2	2	5594
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	6189	RPS3A	6189	RPS3A	P61247	ribosomal protein S3A	Metabolism of proteins; Gene Expression	nucleic acid binding	6189	RPS3A	0.002806081634823	0.002806081634823	umls:C0002395	1	6189	umls:C0002395	6189	1	umls:C0002395	1	1	6189
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	6280	S100A9	6280	S100A9	P06702	S100 calcium binding protein A9	null	calcium-binding protein; signaling molecule	6280	S100A9	0.002806081634823	0.002806081634823	umls:C0002395	2	6280	umls:C0002395	6280	2	umls:C0002395	2	2	6280
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	6453	ITSN1	6453	ITSN1	Q15811	intersectin 1 (SH3 domain protein)	Developmental Biology; Signal Transduction	calcium-binding protein; enzyme modulator; membrane traffic protein	6453	ITSN1	0.002806081634823	0.002806081634823	umls:C0002395	2	6453	umls:C0002395	6453	2	umls:C0002395	2	2	6453
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	9261	MAPKAPK2	9261	MAPKAPK2	P49137	mitogen-activated protein kinase-activated protein kinase 2	Immune System; Gene Expression; Cellular responses to stress; Signal Transduction; Metabolism	cytoskeletal protein; kinase; transferase	9261	MAPKAPK2	0.002806081634823	0.002806081634823	umls:C0002395	1	9261	umls:C0002395	9261	1	umls:C0002395	1	1	9261
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	10211	FLOT1	10211	FLOT1	O75955	flotillin 1	null	membrane traffic protein	10211	FLOT1	0.002806081634823	0.002806081634823	umls:C0002395	2	10211	umls:C0002395	10211	2	umls:C0002395	2	2	10211
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	10399	GNB2L1	10399	GNB2L1	P63244	guanine nucleotide binding protein (G protein), beta polypeptide 2-like 1	null	null	10399	GNB2L1	0.002806081634823	0.002806081634823	umls:C0002395	1	10399	umls:C0002395	10399	1	umls:C0002395	1	1	10399
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	54541	DDIT4	54541	DDIT4	Q9NX09	DNA-damage-inducible transcript 4	null	null	54541	DDIT4	0.002806081634823	0.002806081634823	umls:C0002395	2	54541	umls:C0002395	54541	2	umls:C0002395	2	2	54541
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	38	ACAT1	38	ACAT1	P24752	acetyl-CoA acetyltransferase 1	null	transferase	38	ACAT1	0.00260057208944118	0.00260057208944118	umls:C0002395	2	38	umls:C0002395	38	2	umls:C0002395	2	2	38
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	186	AGTR2	186	AGTR2	P50052	angiotensin II receptor, type 2	null	receptor	186	AGTR2	0.00260057208944118	0.00260057208944118	umls:C0002395	2	186	umls:C0002395	186	2	umls:C0002395	2	2	186
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	196	AHR	196	AHR	P35869	aryl hydrocarbon receptor	null	receptor; transcription factor	196	AHR	0.00260057208944118	0.00260057208944118	umls:C0002395	2	196	umls:C0002395	196	2	umls:C0002395	2	2	196
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	213	ALB	213	ALB	P02768	albumin	null	transfer/carrier protein	213	ALB	0.00260057208944118	0.00260057208944118	umls:C0002395	2	213	umls:C0002395	213	2	umls:C0002395	2	2	213
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	328	APEX1	328	APEX1	P27695	APEX nuclease (multifunctional DNA repair enzyme) 1	null	null	328	APEX1	0.00260057208944118	0.00260057208944118	umls:C0002395	2	328	umls:C0002395	328	2	umls:C0002395	2	2	328
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	344	APOC2	344	APOC2	P02655	apolipoprotein C-II	null	hydrolase; transfer/carrier protein; transporter	344	APOC2	0.00260057208944118	0.00260057208944118	umls:C0002395	2	344	umls:C0002395	344	2	umls:C0002395	2	2	344
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	410	ARSA	410	ARSA	P15289	arylsulfatase A	Metabolism of proteins; Metabolism	hydrolase	410	ARSA	0.00260057208944118	0.00260057208944118	umls:C0002395	1	410	umls:C0002395	410	1	umls:C0002395	1	1	410
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	652	BMP4	652	BMP4	P12644	bone morphogenetic protein 4	null	signaling molecule	652	BMP4	0.00260057208944118	0.00260057208944118	umls:C0002395	2	652	umls:C0002395	652	2	umls:C0002395	2	2	652
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	847	CAT	847	CAT	P04040	catalase	null	oxidoreductase	847	CAT	0.00260057208944118	0.00260057208944118	umls:C0002395	2	847	umls:C0002395	847	2	umls:C0002395	2	2	847
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	1029	CDKN2A	1029	CDKN2A	P42771;Q8N726	cyclin-dependent kinase inhibitor 2A	null	enzyme modulator	1029	CDKN2A	0.00260057208944118	0.00260057208944118	umls:C0002395	2	1029	umls:C0002395	1029	2	umls:C0002395	2	2	1029
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	1267	CNP	1267	CNP	P09543	2',3'-cyclic nucleotide 3' phosphodiesterase	null	hydrolase	1267	CNP	0.00260057208944118	0.00260057208944118	umls:C0002395	2	1267	umls:C0002395	1267	2	umls:C0002395	2	2	1267
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	1355	COX15	1355	COX15	Q7KZN9	cytochrome c oxidase assembly homolog 15 (yeast)	Metabolism	null	1355	COX15	0.00260057208944118	0.00260057208944118	umls:C0002395	1	1355	umls:C0002395	1355	1	umls:C0002395	1	1	1355
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	1385	CREB1	1385	CREB1	P16220	cAMP responsive element binding protein 1	Developmental Biology; Immune System; Organelle biogenesis and maintenance; Neuronal System; Circadian Clock; Signal Transduc...	nucleic acid binding; transcription factor	1385	CREB1	0.00260057208944118	0.00260057208944118	umls:C0002395	2	1385	umls:C0002395	1385	2	umls:C0002395	2	2	1385
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	1600	DAB1	1600	DAB1	O75553	Dab, reelin signal transducer, homolog 1 (Drosophila)	null	signaling molecule	1600	DAB1	0.00260057208944118	0.00260057208944118	umls:C0002395	1	1600	umls:C0002395	1600	1	umls:C0002395	1	1	1600
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	1812	DRD1	1812	DRD1	P21728	dopamine receptor D1	Signal Transduction	receptor	1812	DRD1	0.00260057208944118	0.00260057208944118	umls:C0002395	2	1812	umls:C0002395	1812	2	umls:C0002395	2	2	1812
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	1906	EDN1	1906	EDN1	P05305	endothelin 1	Signal Transduction	null	1906	EDN1	0.00260057208944118	0.00260057208944118	umls:C0002395	2	1906	umls:C0002395	1906	2	umls:C0002395	2	2	1906
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	2224	FDPS	2224	FDPS	P14324	farnesyl diphosphate synthase	Metabolism	transferase	2224	FDPS	0.00260057208944118	0.00260057208944118	umls:C0002395	2	2224	umls:C0002395	2224	2	umls:C0002395	2	2	2224
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3123	HLA-DRB1	3123	HLA-DRB1	P01912;P01911;Q29974	major histocompatibility complex, class II, DR beta 1	Immune System	null	3123	HLA-DRB1	0.00260057208944118	0.00260057208944118	umls:C0002395	2	3123	umls:C0002395	3123	2	umls:C0002395	2	2	3123
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3486	IGFBP3	3486	IGFBP3	P17936	insulin-like growth factor binding protein 3	Metabolism of proteins	null	3486	IGFBP3	0.00260057208944118	0.00260057208944118	umls:C0002395	2	3486	umls:C0002395	3486	2	umls:C0002395	2	2	3486
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	3592	IL12A	3592	IL12A	P29459	interleukin 12A	null	signaling molecule	3592	IL12A	0.00260057208944118	0.00260057208944118	umls:C0002395	2	3592	umls:C0002395	3592	2	umls:C0002395	2	2	3592
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4018	LPA	4018	LPA	P08519	lipoprotein, Lp(a)	Metabolism	calcium-binding protein; enzyme modulator; hydrolase; protease; signaling molecule	4018	LPA	0.00260057208944118	0.00260057208944118	umls:C0002395	2	4018	umls:C0002395	4018	2	umls:C0002395	2	2	4018
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4313	MMP2	4313	MMP2	P08253	matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)	Developmental Biology; Metabolism of proteins; Extracellular matrix organization	extracellular matrix protein; hydrolase; protease	4313	MMP2	0.00260057208944118	0.00260057208944118	umls:C0002395	2	4313	umls:C0002395	4313	2	umls:C0002395	2	2	4313
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	4780	NFE2L2	4780	NFE2L2	Q16236	nuclear factor, erythroid 2-like 2	null	cytoskeletal protein; hydrolase; nucleic acid binding; protease; transcription factor	4780	NFE2L2	0.00260057208944118	0.00260057208944118	umls:C0002395	2	4780	umls:C0002395	4780	2	umls:C0002395	2	2	4780
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	5290	PIK3CA	5290	PIK3CA	P42336	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha	Hemostasis; Immune System; Cell-Cell communication; Metabolism; Signal Transduction	kinase; transferase	5290	PIK3CA	0.00260057208944118	0.00260057208944118	umls:C0002395	2	5290	umls:C0002395	5290	2	umls:C0002395	2	2	5290
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	5409	PNMT	5409	PNMT	P11086	phenylethanolamine N-methyltransferase	Metabolism	transferase	5409	PNMT	0.00260057208944118	0.00260057208944118	umls:C0002395	1	5409	umls:C0002395	5409	1	umls:C0002395	1	1	5409
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	5731	PTGER1	5731	PTGER1	P34995	prostaglandin E receptor 1 (subtype EP1), 42kDa	Signal Transduction	receptor	5731	PTGER1	0.00260057208944118	0.00260057208944118	umls:C0002395	2	5731	umls:C0002395	5731	2	umls:C0002395	2	2	5731
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	5733	PTGER3	5733	PTGER3	P43115	prostaglandin E receptor 3 (subtype EP3)	Signal Transduction	receptor	5733	PTGER3	0.00260057208944118	0.00260057208944118	umls:C0002395	2	5733	umls:C0002395	5733	2	umls:C0002395	2	2	5733
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	5734	PTGER4	5734	PTGER4	P35408	prostaglandin E receptor 4 (subtype EP4)	Signal Transduction	receptor	5734	PTGER4	0.00260057208944118	0.00260057208944118	umls:C0002395	2	5734	umls:C0002395	5734	2	umls:C0002395	2	2	5734
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	5788	PTPRC	5788	PTPRC	P08575	protein tyrosine phosphatase, receptor type, C	Developmental Biology; Immune System	hydrolase; phosphatase; receptor	5788	PTPRC	0.00260057208944118	0.00260057208944118	umls:C0002395	2	5788	umls:C0002395	5788	2	umls:C0002395	2	2	5788
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	6352	CCL5	6352	CCL5	P13501	chemokine (C-C motif) ligand 5	Signal Transduction	signaling molecule	6352	CCL5	0.00260057208944118	0.00260057208944118	umls:C0002395	2	6352	umls:C0002395	6352	2	umls:C0002395	2	2	6352
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	6376	CX3CL1	6376	CX3CL1	P78423	chemokine (C-X3-C motif) ligand 1	Signal Transduction	signaling molecule	6376	CX3CL1	0.00260057208944118	0.00260057208944118	umls:C0002395	2	6376	umls:C0002395	6376	2	umls:C0002395	2	2	6376
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	6513	SLC2A1	6513	SLC2A1	P11166	solute carrier family 2 (facilitated glucose transporter), member 1	Transmembrane transport of small molecules; Metabolism	transporter	6513	SLC2A1	0.00260057208944118	0.00260057208944118	umls:C0002395	2	6513	umls:C0002395	6513	2	umls:C0002395	2	2	6513
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	6623	SNCG	6623	SNCG	O76070	synuclein, gamma (breast cancer-specific protein 1)	null	chaperone; cytoskeletal protein; membrane traffic protein; signaling molecule	6623	SNCG	0.00260057208944118	0.00260057208944118	umls:C0002395	2	6623	umls:C0002395	6623	2	umls:C0002395	2	2	6623
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	6721	SREBF2	6721	SREBF2	Q12772	sterol regulatory element binding transcription factor 2	Developmental Biology; Metabolism	transcription factor	6721	SREBF2	0.00260057208944118	0.00260057208944118	umls:C0002395	2	6721	umls:C0002395	6721	2	umls:C0002395	2	2	6721
C0002395	Alzheimer Disease	C0002395	Alzheimer Disease	Nervous System Diseases;Mental Disorders	Disease or Syndrome	C0002395	Alzheimer Disease	6891	TAP2	6891	TAP2	Q03519	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	Immune System	transporter	6891	TAP2	0.00260057208944118	0.00260057208944118	umls:C0002395	2	6891	umls:C0002395	6891	2	umls:C0002395	2	2	6891
