cui	Disease Name	cui	Disease Name	MeSH Disease Class	UMLS Semantic Type	cui	Disease Name	gene	Symbol	gene	Symbol	Uniprot	Gene Name	Pathway	Panther Protein Class	gene	Symbol	Score	Score	Disease	# Of PMIDs	Gene	Disease	Gene	# Of PMIDs	Disease	# Of PMIDs	# Of PMIDs	Gene
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	2119	ETV5	2119	ETV5	P41161	ets variant 5	null	nucleic acid binding; signaling molecule; transcription factor	2119	ETV5	0.0217041213844086	0.0217041213844086	umls:C0028754	10	2119	umls:C0028754	2119	10	umls:C0028754	10	10	2119
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	89866	SEC16B	89866	SEC16B	Q96JE7	SEC16 homolog B (S. cerevisiae)	null	null	89866	SEC16B	0.0196705584351548	0.0196705584351548	umls:C0028754	10	89866	umls:C0028754	89866	10	umls:C0028754	10	10	89866
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	4887	NPY2R	4887	NPY2R	P49146	neuropeptide Y receptor Y2	Signal Transduction	receptor	4887	NPY2R	0.019338022906463	0.019338022906463	umls:C0028754	13	4887	umls:C0028754	4887	13	umls:C0028754	13	13	4887
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	6532	SLC6A4	6532	SLC6A4	P31645	solute carrier family 6 (neurotransmitter transporter), member 4	null	transporter	6532	SLC6A4	0.019338022906463	0.019338022906463	umls:C0028754	15	6532	umls:C0028754	6532	15	umls:C0028754	15	15	6532
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	116519	APOA5	116519	APOA5	Q6Q788	apolipoprotein A-V	Metabolism	null	116519	APOA5	0.0181549736674901	0.0181549736674901	umls:C0028754	19	116519	umls:C0028754	116519	19	umls:C0028754	19	19	116519
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	3643	INSR	3643	INSR	P06213	insulin receptor	Signal Transduction	null	3643	INSR	0.0172063980400128	0.0172063980400128	umls:C0028754	30	3643	umls:C0028754	3643	30	umls:C0028754	30	30	3643
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	3949	LDLR	3949	LDLR	P01130	low density lipoprotein receptor	Signal Transduction; Metabolism	extracellular matrix protein; receptor	3949	LDLR	0.01640491528833	0.01640491528833	umls:C0028754	19	3949	umls:C0028754	3949	19	umls:C0028754	19	19	3949
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	1588	CYP19A1	1588	CYP19A1	P11511	cytochrome P450, family 19, subfamily A, polypeptide 1	Metabolism	oxidoreductase	1588	CYP19A1	0.0158869371067408	0.0158869371067408	umls:C0028754	10	1588	umls:C0028754	1588	10	umls:C0028754	10	10	1588
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	52	ACP1	52	ACP1	P24666	acid phosphatase 1, soluble	null	hydrolase; oxidoreductase; phosphatase	52	ACP1	0.0152708970079553	0.0152708970079553	umls:C0028754	15	52	umls:C0028754	52	15	umls:C0028754	15	15	52
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	2153	F5	2153	F5	P12259	coagulation factor V (proaccelerin, labile factor)	Hemostasis	cell adhesion molecule; enzyme modulator; extracellular matrix protein; hydrolase; oxidoreductase; protease; receptor; signal...	2153	F5	0.0150364233964598	0.0150364233964598	umls:C0028754	9	2153	umls:C0028754	2153	9	umls:C0028754	9	9	2153
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	8660	IRS2	8660	IRS2	Q9Y4H2	insulin receptor substrate 2	Immune System; Signal Transduction	null	8660	IRS2	0.0143713523390761	0.0143713523390761	umls:C0028754	18	8660	umls:C0028754	8660	18	umls:C0028754	18	18	8660
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	5444	PON1	5444	PON1	P27169	paraoxonase 1	null	null	5444	PON1	0.0141368787275806	0.0141368787275806	umls:C0028754	13	5444	umls:C0028754	5444	13	umls:C0028754	13	13	5444
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	3570	IL6R	3570	IL6R	P08887	interleukin 6 receptor	Developmental Biology; Immune System; Signal Transduction	defense/immunity protein; receptor; signaling molecule	3570	IL6R	0.0138533741574869	0.0138533741574869	umls:C0028754	8	3570	umls:C0028754	3570	8	umls:C0028754	8	8	3570
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	23017	FAIM2	23017	FAIM2	Q9BWQ8	Fas apoptotic inhibitory molecule 2	null	null	23017	FAIM2	0.0132863650172996	0.0132863650172996	umls:C0028754	10	23017	umls:C0028754	23017	10	umls:C0028754	10	10	23017
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	335	APOA1	335	APOA1	P02647	apolipoprotein A-I	null	null	335	APOA1	0.0132373340587014	0.0132373340587014	umls:C0028754	14	335	umls:C0028754	335	14	umls:C0028754	14	14	335
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	150	ADRA2A	150	ADRA2A	P08913	adrenoceptor alpha 2A	null	null	150	ADRA2A	0.0130028604472059	0.0130028604472059	umls:C0028754	7	150	umls:C0028754	150	7	umls:C0028754	7	7	150
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	2693	GHSR	2693	GHSR	Q92847	growth hormone secretagogue receptor	Signal Transduction	receptor	2693	GHSR	0.0129538294886078	0.0129538294886078	umls:C0028754	15	2693	umls:C0028754	2693	15	umls:C0028754	15	15	2693
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	6774	STAT3	6774	STAT3	P40763	signal transducer and activator of transcription 3 (acute-phase response factor)	Developmental Biology; Immune System; Cellular responses to stress; Signal Transduction	nucleic acid binding; transcription factor	6774	STAT3	0.0123868203484204	0.0123868203484204	umls:C0028754	13	6774	umls:C0028754	6774	13	umls:C0028754	13	13	6774
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	185	AGTR1	185	AGTR1	P30556	angiotensin II receptor, type 1	null	receptor	185	AGTR1	0.0118198112082331	0.0118198112082331	umls:C0028754	12	185	umls:C0028754	185	12	umls:C0028754	12	12	185
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	2572	GAD2	2572	GAD2	Q05329	glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)	Neuronal System	lyase	2572	GAD2	0.0118198112082331	0.0118198112082331	umls:C0028754	10	2572	umls:C0028754	2572	10	umls:C0028754	10	10	2572
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	9575	CLOCK	9575	CLOCK	O15516	clock circadian regulator	Chromatin organization; Circadian Clock; Metabolism	transcription factor	9575	CLOCK	0.0114872756795413	0.0114872756795413	umls:C0028754	16	9575	umls:C0028754	9575	16	umls:C0028754	16	16	9575
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	345	APOC3	345	APOC3	P02656	apolipoprotein C-III	null	signaling molecule; transfer/carrier protein; transporter	345	APOC3	0.0112528020680457	0.0112528020680457	umls:C0028754	9	345	umls:C0028754	345	9	umls:C0028754	9	9	345
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	10135	NAMPT	10135	NAMPT	P43490	nicotinamide phosphoribosyltransferase	Circadian Clock; Metabolism	signaling molecule	10135	NAMPT	0.0112037711094476	0.0112037711094476	umls:C0028754	16	10135	umls:C0028754	10135	16	umls:C0028754	16	16	10135
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	7421	VDR	7421	VDR	P11473	vitamin D (1,25- dihydroxyvitamin D3) receptor	Gene Expression	nucleic acid binding; receptor; transcription factor	7421	VDR	0.0109692974979521	0.0109692974979521	umls:C0028754	9	7421	umls:C0028754	7421	9	umls:C0028754	9	9	7421
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	7422	VEGFA	7422	VEGFA	P15692	vascular endothelial growth factor A	Cellular responses to stress; Hemostasis; Signal Transduction; Developmental Biology	signaling molecule	7422	VEGFA	0.0109202665393539	0.0109202665393539	umls:C0028754	17	7422	umls:C0028754	7422	17	umls:C0028754	17	17	7422
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	3479	IGF1	3479	IGF1	P05019	insulin-like growth factor 1 (somatomedin C)	Hemostasis; Metabolism of proteins; Signal Transduction	signaling molecule	3479	IGF1	0.0108712355807558	0.0108712355807558	umls:C0028754	24	3479	umls:C0028754	3479	24	umls:C0028754	24	24	3479
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	5770	PTPN1	5770	PTPN1	P18031	protein tyrosine phosphatase, non-receptor type 1	Hemostasis; Signal Transduction; Immune System	hydrolase; phosphatase	5770	PTPN1	0.0108222046221576	0.0108222046221576	umls:C0028754	30	5770	umls:C0028754	5770	30	umls:C0028754	30	30	5770
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	1312	COMT	1312	COMT	P21964	catechol-O-methyltransferase	Neuronal System; Metabolism	transferase	1312	COMT	0.0106857929278584	0.0106857929278584	umls:C0028754	7	1312	umls:C0028754	1312	7	umls:C0028754	7	7	1312
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	2944	GSTM1	2944	GSTM1	P09488	glutathione S-transferase mu 1	Metabolism	null	2944	GSTM1	0.0106857929278584	0.0106857929278584	umls:C0028754	6	2944	umls:C0028754	2944	6	umls:C0028754	6	6	2944
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	3087	HHEX	3087	HHEX	Q03014	hematopoietically expressed homeobox	null	nucleic acid binding; transcription factor	3087	HHEX	0.0104022883577647	0.0104022883577647	umls:C0028754	7	3087	umls:C0028754	3087	7	umls:C0028754	7	7	3087
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	3767	KCNJ11	3767	KCNJ11	Q14654	potassium channel, inwardly rectifying subfamily J, member 11	Neuronal System; Metabolism	null	3767	KCNJ11	0.0104022883577647	0.0104022883577647	umls:C0028754	8	3767	umls:C0028754	3767	8	umls:C0028754	8	8	3767
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	56259	CTNNBL1	56259	CTNNBL1	Q8WYA6	catenin, beta like 1	Gene Expression	null	56259	CTNNBL1	0.0104022883577647	0.0104022883577647	umls:C0028754	6	56259	umls:C0028754	56259	6	umls:C0028754	6	6	56259
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	10644	IGF2BP2	10644	IGF2BP2	Q9Y6M1	insulin-like growth factor 2 mRNA binding protein 2	Gene Expression	enzyme modulator; nucleic acid binding	10644	IGF2BP2	0.0101187837876711	0.0101187837876711	umls:C0028754	6	10644	umls:C0028754	10644	6	umls:C0028754	6	6	10644
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	4041	LRP5	4041	LRP5	O75197	low density lipoprotein receptor-related protein 5	Signal Transduction	extracellular matrix protein; receptor	4041	LRP5	0.00983527921757739	0.00983527921757739	umls:C0028754	4	4041	umls:C0028754	4041	4	umls:C0028754	4	4	4041
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	4049	LTA	4049	LTA	P01374	lymphotoxin alpha	null	signaling molecule	4049	LTA	0.00983527921757739	0.00983527921757739	umls:C0028754	5	4049	umls:C0028754	4049	5	umls:C0028754	5	5	4049
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	2244	FGB	2244	FGB	P02675	fibrinogen beta chain	Hemostasis; Extracellular matrix organization; Signal Transduction	signaling molecule	2244	FGB	0.00926827007739005	0.00926827007739005	umls:C0028754	4	2244	umls:C0028754	2244	4	umls:C0028754	4	4	2244
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	144233	BCDIN3D	144233	BCDIN3D	Q7Z5W3	BCDIN3 domain containing	null	null	144233	BCDIN3D	0.00926827007739005	0.00926827007739005	umls:C0028754	4	144233	umls:C0028754	144233	4	umls:C0028754	4	4	144233
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	11132	CAPN10	11132	CAPN10	Q9HC96	calpain 10	null	calcium-binding protein; hydrolase; protease	11132	CAPN10	0.00893573454869823	0.00893573454869823	umls:C0028754	8	11132	umls:C0028754	11132	8	umls:C0028754	8	8	11132
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	337	APOA4	337	APOA4	P06727	apolipoprotein A-IV	null	null	337	APOA4	0.00865222997860456	0.00865222997860456	umls:C0028754	7	337	umls:C0028754	337	7	umls:C0028754	7	7	337
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	4128	MAOA	4128	MAOA	P21397	monoamine oxidase A	Neuronal System; Metabolism	nucleic acid binding; oxidoreductase; transferase	4128	MAOA	0.00836872540851089	0.00836872540851089	umls:C0028754	6	4128	umls:C0028754	4128	6	umls:C0028754	6	6	4128
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	54741	LEPROT	54741	LEPROT	O15243	leptin receptor overlapping transcript	Signal Transduction	defense/immunity protein; receptor; signaling molecule	54741	LEPROT	0.00822163253271643	0.00822163253271643	umls:C0028754	29	54741	umls:C0028754	54741	29	umls:C0028754	29	29	54741
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	151	ADRA2B	151	ADRA2B	P18089	adrenoceptor alpha 2B	null	null	151	ADRA2B	0.00808522083841722	0.00808522083841722	umls:C0028754	6	151	umls:C0028754	151	6	umls:C0028754	6	6	151
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	11254	SLC6A14	11254	SLC6A14	Q9UN76	solute carrier family 6 (amino acid transporter), member 14	Transmembrane transport of small molecules	transporter	11254	SLC6A14	0.00808522083841722	0.00808522083841722	umls:C0028754	5	11254	umls:C0028754	11254	5	umls:C0028754	5	5	11254
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	26871	RNU1-1	26871	RNU1-1	null	RNA, U1 small nuclear 1	null	null	26871	RNU1-1	0.00793812796262276	0.00793812796262276	umls:C0028754	28	26871	umls:C0028754	26871	28	umls:C0028754	28	28	26871
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	2155	F7	2155	F7	P08709	coagulation factor VII (serum prothrombin conversion accelerator)	Hemostasis; Metabolism of proteins; Circadian Clock	calcium-binding protein; defense/immunity protein; hydrolase; protease	2155	F7	0.00780171626832355	0.00780171626832355	umls:C0028754	6	2155	umls:C0028754	2155	6	umls:C0028754	6	6	2155
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	4094	MAF	4094	MAF	O75444	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog	null	nucleic acid binding; transcription factor	4094	MAF	0.00780171626832355	0.00780171626832355	umls:C0028754	5	4094	umls:C0028754	4094	5	umls:C0028754	5	5	4094
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	3480	IGF1R	3480	IGF1R	P08069	insulin-like growth factor 1 receptor	Signal Transduction	null	3480	IGF1R	0.00751821169822988	0.00751821169822988	umls:C0028754	3	3480	umls:C0028754	3480	3	umls:C0028754	3	3	3480
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	54901	CDKAL1	54901	CDKAL1	Q5VV42	CDK5 regulatory subunit associated protein 1-like 1	null	null	54901	CDKAL1	0.00751821169822988	0.00751821169822988	umls:C0028754	5	54901	umls:C0028754	54901	5	umls:C0028754	5	5	54901
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	3557	IL1RN	3557	IL1RN	P18510	interleukin 1 receptor antagonist	null	signaling molecule	3557	IL1RN	0.00746918073963173	0.00746918073963173	umls:C0028754	10	3557	umls:C0028754	3557	10	umls:C0028754	10	10	3557
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	6517	SLC2A4	6517	SLC2A4	P14672	solute carrier family 2 (facilitated glucose transporter), member 4	Developmental Biology; Membrane Trafficking; Transmembrane transport of small molecules; Metabolism	transporter	6517	SLC2A4	0.00737111882243542	0.00737111882243542	umls:C0028754	26	6517	umls:C0028754	6517	26	umls:C0028754	26	26	6517
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	4482	MSRA	4482	MSRA	Q9UJ68	methionine sulfoxide reductase A	null	oxidoreductase	4482	MSRA	0.00723470712813621	0.00723470712813621	umls:C0028754	3	4482	umls:C0028754	4482	3	umls:C0028754	3	3	4482
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	84539	MCHR2	84539	MCHR2	Q969V1	melanin-concentrating hormone receptor 2	Signal Transduction	receptor	84539	MCHR2	0.00723470712813621	0.00723470712813621	umls:C0028754	3	84539	umls:C0028754	84539	3	umls:C0028754	3	3	84539
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	169026	SLC30A8	169026	SLC30A8	Q8IWU4	solute carrier family 30 (zinc transporter), member 8	Metabolism of proteins; Transmembrane transport of small molecules	transporter	169026	SLC30A8	0.00723470712813621	0.00723470712813621	umls:C0028754	4	169026	umls:C0028754	169026	4	umls:C0028754	4	4	169026
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	3690	ITGB3	3690	ITGB3	P05106	integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61)	Developmental Biology; Hemostasis; Extracellular matrix organization; Signal Transduction	cell adhesion molecule; extracellular matrix protein; receptor	3690	ITGB3	0.00695120255804254	0.00695120255804254	umls:C0028754	3	3690	umls:C0028754	3690	3	umls:C0028754	3	3	3690
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	6513	SLC2A1	6513	SLC2A1	P11166	solute carrier family 2 (facilitated glucose transporter), member 1	Transmembrane transport of small molecules; Metabolism	transporter	6513	SLC2A1	0.00661866702935072	0.00661866702935072	umls:C0028754	9	6513	umls:C0028754	6513	9	umls:C0028754	9	9	6513
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	3552	IL1A	3552	IL1A	P01583	interleukin 1, alpha	Cellular responses to stress; Immune System	signaling molecule	3552	IL1A	0.00633516245925705	0.00633516245925705	umls:C0028754	8	3552	umls:C0028754	3552	8	umls:C0028754	8	8	3552
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	4988	OPRM1	4988	OPRM1	P35372	opioid receptor, mu 1	Signal Transduction	receptor	4988	OPRM1	0.00633516245925705	0.00633516245925705	umls:C0028754	7	4988	umls:C0028754	4988	7	umls:C0028754	7	7	4988
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	6531	SLC6A3	6531	SLC6A3	Q01959	solute carrier family 6 (neurotransmitter transporter), member 3	null	transporter	6531	SLC6A3	0.00633516245925705	0.00633516245925705	umls:C0028754	7	6531	umls:C0028754	6531	7	umls:C0028754	7	7	6531
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	6927	HNF1A	6927	HNF1A	P20823	HNF1 homeobox A	Developmental Biology	nucleic acid binding; transcription factor	6927	HNF1A	0.00633516245925705	0.00633516245925705	umls:C0028754	8	6927	umls:C0028754	6927	8	umls:C0028754	8	8	6927
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	19	ABCA1	19	ABCA1	O95477	ATP-binding cassette, sub-family A (ABC1), member 1	null	transporter	19	ABCA1	0.00605165788916338	0.00605165788916338	umls:C0028754	6	19	umls:C0028754	19	6	umls:C0028754	6	6	19
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	1050	CEBPA	1050	CEBPA	P49715	CCAAT/enhancer binding protein (C/EBP), alpha	Developmental Biology	nucleic acid binding; transcription factor	1050	CEBPA	0.00605165788916338	0.00605165788916338	umls:C0028754	6	1050	umls:C0028754	1050	6	umls:C0028754	6	6	1050
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	2303	FOXC2	2303	FOXC2	Q99958	forkhead box C2	null	nucleic acid binding; transcription factor	2303	FOXC2	0.00605165788916338	0.00605165788916338	umls:C0028754	6	2303	umls:C0028754	2303	6	umls:C0028754	6	6	2303
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	9369	NRXN3	9369	NRXN3	Q9Y4C0;Q9HDB5	neurexin 3	null	cell adhesion molecule; enzyme modulator; extracellular matrix protein; hydrolase; oxidoreductase; protease; receptor; signal...	9369	NRXN3	0.00605165788916338	0.00605165788916338	umls:C0028754	6	9369	umls:C0028754	9369	6	umls:C0028754	6	6	9369
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	497258	BDNF-AS	497258	BDNF-AS	null	BDNF antisense RNA	null	null	497258	BDNF-AS	0.00595359597196707	0.00595359597196707	umls:C0028754	21	497258	umls:C0028754	497258	21	umls:C0028754	21	21	497258
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	2696	GIPR	2696	GIPR	P48546	gastric inhibitory polypeptide receptor	Signal Transduction	defense/immunity protein; receptor	2696	GIPR	0.00576815331906971	0.00576815331906971	umls:C0028754	4	2696	umls:C0028754	2696	4	umls:C0028754	4	4	2696
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	7021	TFAP2B	7021	TFAP2B	Q92481	transcription factor AP-2 beta (activating enhancer binding protein 2 beta)	null	transcription factor	7021	TFAP2B	0.00576815331906971	0.00576815331906971	umls:C0028754	5	7021	umls:C0028754	7021	5	umls:C0028754	5	5	7021
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	9317	PTER	9317	PTER	Q96BW5	phosphotriesterase related	null	hydrolase	9317	PTER	0.00576815331906971	0.00576815331906971	umls:C0028754	5	9317	umls:C0028754	9317	5	umls:C0028754	5	5	9317
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	57104	PNPLA2	57104	PNPLA2	Q96AD5	patatin-like phospholipase domain containing 2	Metabolism	hydrolase; transferase	57104	PNPLA2	0.00571912236047155	0.00571912236047155	umls:C0028754	13	57104	umls:C0028754	57104	13	umls:C0028754	13	13	57104
C0028754	Obesity	C0028754	Obesity	Nutritional and Metabolic Diseases;Pathological Conditions, Signs and Symptoms	Disease or Syndrome	C0028754	Obesity	1019	CDK4	1019	CDK4	P11802	cyclin-dependent kinase 4	null	kinase; transferase	1019	CDK4	0.00548464874897604	0.00548464874897604	umls:C0028754	3	1019	umls:C0028754	1019	3	umls:C0028754	3	3	1019
